"time","median","q025","q975","variable"
0,12,12,12,"I1"
1,19.2441404093975,11.501610039104,33.1642770689258,"I1"
2,29.6867327928221,10.6697413933601,87.685047388163,"I1"
3,44.0674413783202,9.58636969979559,221.374404996503,"I1"
4,62.9575420771098,8.3472481859942,530.677445251575,"I1"
5,86.5704542427825,7.04857276442391,1191.77942303966,"I1"
6,114.619184424056,5.77565979545844,2439.21440595263,"I1"
7,145.442793589241,4.59528161915541,4342.57701596901,"I1"
8,173.448372171742,3.55216329850699,6350.10103796574,"I1"
9,207.085237197744,2.66929827288848,7312.6546068919,"I1"
10,239.371883395272,1.95105927059887,5938.00561439747,"I1"
11,265.970312574088,1.38787927283006,5200.38874734013,"I1"
12,275.686004646934,0.961331233960777,4053.37578011872,"I1"
13,273.505121896377,0.648724566946438,3316.34493378339,"I1"
14,258.276939339799,0.393417016766737,2489.56613002975,"I1"
15,242.622350739287,0.248480119471156,1817.4424128731,"I1"
16,204.782032603168,0.145825410738037,1486.25693367547,"I1"
17,151.683008414064,0.0828044477652586,1139.93279638812,"I1"
18,115.169333255092,0.0455363377464209,915.034689287305,"I1"
19,79.4163741517672,0.0242788047462955,685.825084168581,"I1"
20,54.2471562393166,0.0117841867726595,523.908200881388,"I1"
21,38.4651461875545,0.00443877721016689,378.916780031306,"I1"
22,25.6271310024815,0.0016628852969813,271.057664052052,"I1"
23,18.3237627044143,0.000670831949283781,199.568969211174,"I1"
24,11.72343182048,0.000315443553174635,143.709619979499,"I1"
25,7.30857426183209,0.000132490352232027,98.502259661349,"I1"
26,4.84706436487008,4.94282451407852e-05,65.2224254688102,"I1"
27,2.80316410534179,1.82297393891049e-05,42.4774804593333,"I1"
28,1.65229789280565,7.19150729990716e-06,27.9138893912368,"I1"
29,1.00765284162833,3.05127309446767e-06,19.0172286981793,"I1"
30,0.586123977886305,1.27177276439363e-06,12.7229879506973,"I1"
31,0.318115931626752,5.21458143330573e-07,8.36263426810415,"I1"
32,0.162427970715544,2.13461855870319e-07,5.35570477309163,"I1"
33,0.086443059575029,8.49510147116133e-08,3.4173300634652,"I1"
34,0.0468135383573842,3.45086830508947e-08,2.14864626214141,"I1"
35,0.0248611269253684,1.36262960763638e-08,1.32282976425571,"I1"
36,0.0130445663699198,3.43513609057454e-09,0.801541935738902,"I1"
37,0.0063370598670955,4.2925906338009e-10,0.49953349593092,"I1"
38,0.00304226115491726,1.06946962440027e-10,0.30709950448494,"I1"
39,0.00144098737099273,3.31667662078881e-10,0.181828921433933,"I1"
40,0.000685975944201233,1.3339439208266e-11,0.10315337211232,"I1"
41,0.000338094755780251,-5.26828130987037e-11,0.057822290127294,"I1"
42,0.000163924082695853,-1.73183249125233e-09,0.0320328966685811,"I1"
43,7.81863992464991e-05,-3.90473913712534e-12,0.0175392055591988,"I1"
44,3.6735131422115e-05,-6.32502658333415e-09,0.00949234739907449,"I1"
45,1.68391068351733e-05,-1.65528979306114e-09,0.00508030237561743,"I1"
46,7.43322536926482e-06,-9.34235150426808e-09,0.0026894949435496,"I1"
47,3.16848794035611e-06,-3.18150456423204e-08,0.00140851351687055,"I1"
48,1.33929789509243e-06,-1.40784740671851e-08,0.000729908572800753,"I1"
49,6.01356432102659e-07,-8.90593219167129e-09,0.000374346844580707,"I1"
50,2.60973944701535e-07,-3.02183534514132e-08,0.000190060635092235,"I1"
51,1.12237579317371e-07,-2.6099888419335e-08,9.54642996688247e-05,"I1"
