"time","median","q025","q975","variable"
0,12,12,12,"I1"
1,19.3591297329543,11.5600172256731,33.3861766581642,"I1"
2,30.3944528313973,10.8856998727175,90.0265848305285,"I1"
3,46.43741123113,10.0234822250615,234.696226006232,"I1"
4,69.02187349257,9.027940575829,587.487590707504,"I1"
5,99.7535920995215,7.95626708848441,1388.80265065842,"I1"
6,140.071744904089,6.86312419948655,2991.98147348037,"I1"
7,183.176103828979,5.79648791801726,5516.39677158211,"I1"
8,241.621296725738,4.79484301403788,8054.07421690419,"I1"
9,308.851360370412,3.88582469742305,8762.78688554073,"I1"
10,382.60507577216,3.08617561430669,7071.7698139194,"I1"
11,457.988837399423,2.40277322043952,5970.65788024751,"I1"
12,525.964082399109,1.83435079300012,5060.12504215873,"I1"
13,554.152983396548,1.25375802736806,3801.10054501679,"I1"
14,579.384635901908,0.909330292413229,3080.76259037476,"I1"
15,473.321370204132,0.649787009132861,2454.30967186723,"I1"
16,394.39764476409,0.415187974897808,2090.67475707466,"I1"
17,301.945305067516,0.17422868444801,1662.15779047039,"I1"
18,248.662623156775,0.0749127894102943,1310.31482732838,"I1"
19,178.767360824713,0.03645963100515,1040.35802085299,"I1"
20,141.602216292442,0.0175486079578651,751.859658040554,"I1"
21,100.56067963378,0.0102377047493636,612.822210217934,"I1"
22,75.9855394626016,0.0058822967744648,450.481742552958,"I1"
23,51.4248686298726,0.00332663741242658,348.005329839742,"I1"
24,32.5565383042462,0.00185112705878295,248.443953717472,"I1"
25,20.3081415056757,0.00101338836737296,192.599878522736,"I1"
26,13.6348065341141,0.000545779182444248,148.344348838996,"I1"
27,9.15726576299168,0.000268106438720731,112.272377276068,"I1"
28,5.52847183266368,0.000117663883742339,83.5777980630932,"I1"
29,3.361398107955,5.07716163553752e-05,59.5283335177121,"I1"
30,1.99857738387675,2.15355803931457e-05,41.3463218750237,"I1"
31,1.25752058495605,8.86204145731035e-06,29.0343710121912,"I1"
32,0.811515189507045,3.48649248328689e-06,20.220330573411,"I1"
33,0.475842717995918,1.36271082738363e-06,13.8911653940495,"I1"
34,0.264654517718196,5.2916386192933e-07,9.11417013657655,"I1"
35,0.153646120583403,2.07605588513706e-07,5.92609903410166,"I1"
36,0.0863200406564767,1.07606728769145e-08,3.95515407040088,"I1"
37,0.0461660306593213,2.9840864107077e-08,2.62647667257066,"I1"
38,0.0256391705770428,1.13455859746291e-08,1.72123155357906,"I1"
39,0.0144116174409607,2.3013462787038e-09,1.11338004842487,"I1"
40,0.00745260878024705,1.68634818216838e-08,0.701542685179045,"I1"
41,0.00394547737477681,-1.91970650714374e-11,0.435886417873667,"I1"
42,0.00212483031713345,2.16035561447762e-10,0.26761931824609,"I1"
43,0.0010649139286449,1.05265536081713e-09,0.162388699471162,"I1"
44,0.000538973201590979,6.89661550092062e-10,0.100641042469142,"I1"
45,0.000272617171551002,3.03001388440527e-10,0.0626732171640585,"I1"
46,0.000136882538566551,3.3845734757217e-12,0.0372840985567091,"I1"
47,6.9783711160374e-05,-4.98934707947984e-10,0.0218902925894213,"I1"
48,3.46464858539579e-05,-5.24606391505347e-10,0.0126963777302795,"I1"
49,1.72161573226868e-05,1.28318476232591e-12,0.00727739786421096,"I1"
50,8.61351562619565e-06,-1.032254850525e-10,0.0041245396262234,"I1"
51,4.28393343448146e-06,-2.18385801496781e-10,0.00231184899232235,"I1"
