0
0
2
0
2
0
1
2
2
1
4
10
19
39
19
10
15
6
13
11
28
27
27
41
34
40
27
48
26
57
40
33
30
28
29
41
39
45
29
25
25
23
32
33
58
72
73
100
85
126
80
18
